ticket_id,enteredDate,lastModified,closedDate,status,contactMethod,category,description,department,location,city,state,zip,latitude,longitude
135362,"2013-11-21 16:34:33","2016-09-11 22:02:05","2015-07-30 11:25:52",closed,Other,"Sidewalk & Curb Complaints","Sidewalk below grade at Washington and cottage grove. Tripping hazard,","Planning and Transportation","100–198 E Cottage Grove Ave",Bloomington,IN,,39.17247772216797,-86.53237152099610
135704,"2013-12-19 16:05:51","2019-01-10 08:51:31","2014-01-13 09:43:28",closed,Other,"Sidewalk & Curb Complaints","Uncleared sidewalk 12/20....it's been 2 weeks and still hazardous...on walking route to Rogers-Binford.",,"1700–1798 E 1st St",Bloomington,IN,,39.15922546386719,-86.51219177246094
135847,"2014-01-06 15:52:07","2016-09-11 22:02:05","2014-01-09 09:48:54",closed,Other,"Sidewalk & Curb Complaints","Sorry, but this was the most appropriate place I could find.  I think the street department does a terrific job.  However, I have a complaint about the actions of a snowplow.  I live at 344 S. Rogers st.  I went out several times yesterday to keep my front sidewalk clean.  Sometime after 8 pm a snowplow came by so fast that snow was thrown not only on my sidewalk but also on the retaining wall next to the sidewalk, see the picture.  What is even more annoying is that the same snowplow did not do this to my next door neighbor.  I hope that in the future the snowplow driver will have more understanding of the problems with going too fast and ruining a homeowners hard work.  Thank you","Street Department",,Bloomington,IN,,,
135903,"2014-01-13 08:37:58","2019-01-10 08:51:31","2014-01-13 08:43:08",closed,Other,"Sidewalk & Curb Complaints","Sidewalk below street grade. North Washington and Cottage Grove",,"201–299 E Cottage Grove Ave",Bloomington,IN,,39.17254638671875,-86.53230285644531
135931,"2014-01-13 13:09:26","2016-09-11 22:02:05","2015-02-09 07:55:41",closed,Other,"Sidewalk & Curb Complaints","The property owner just south of me added a driveway ramp in September 2013 that completely prevents water runoff on the east side of N. Park Ridge Rd.  (My property is #300).  Water stands for weeks without draining.  It is a traffic hazard - especially now when it completely freezes over.  (I spoke with members of the street dept. who were out trying to clear the area during the last storm on Jan. 5/6.  They told me they would report it to the dept.). It will be an even more severe health hazard in the spring/summer during mosquito breeding season.  I understand the need for the ramp.  However, could you persuade this resident to at least partially remove some of the ramp to allow water to effectively drain once again - please?  I made a report on this issue in September 2013.  According to this program the case was/is closed.  However no action was taken and the situation persists.","Planning and Transportation",,Bloomington,IN,,,
136081,"2014-01-24 09:12:26","2016-09-11 22:02:05","2014-01-24 09:16:58",closed,"Phone Call","Sidewalk & Curb Complaints","Customer wants sidewalk from front door to the main sidewalk replaced because it is sinking in.","Utilities T & D","2336 E Winding Brook CIR",Bloomington,IN,47401,39.13759994506836,-86.50363922119140
136302,"2014-02-10 17:21:42","2016-09-11 22:02:05","2014-02-11 16:30:23",closed,Other,"Sidewalk & Curb Complaints","Sidewalks not shoveled at 1311 and 1309 S Walnut. St",HAND,,Bloomington,IN,,,
136351,"2014-02-14 11:40:14","2016-09-11 22:02:05","2016-01-28 14:01:54",closed,Other,"Sidewalk & Curb Complaints","Broken up sidewalk on 522 W. 4th needs to be repaired or repalced. It's very easy to trip on.","Street Department","705 W 4th ST",Bloomington,IN,47404,39.16533660888672,-86.54128265380860
137538,"2014-04-28 05:48:11","2019-01-10 08:51:31","2014-04-28 09:02:39",closed,Other,"Sidewalk & Curb Complaints","At this location, last summer was installed a crosswalk, and concrete was poured in the middle of the road.  This project appears to have been done for months, however, traffic cones and barricades still sit there.  It's extremely unsightly, if the project is over, can't they be taken away?",,"1117-1119 South Rogers Street",Bloomington,IN,,39.15461349487305,-86.53871917724610
137611,"2014-04-29 13:26:32","2016-09-11 22:02:05","2016-01-28 14:02:45",closed,Other,"Sidewalk & Curb Complaints","Sidewalk in horrible disrepair in front of 420 W. 4th St and adjacent houses.","Street Department",,Bloomington,IN,,,
138017,"2014-05-19 09:35:33","2016-09-11 22:02:05","2014-05-29 14:09:57",closed,"Phone Call","Sidewalk & Curb Complaints",,"Street Department","914 E 2nd ST",Bloomington,IN,47401,39.16091537475586,-86.52146911621094
138495,"2014-06-06 11:17:03","2016-09-11 22:02:05","2014-06-19 16:49:52",closed,Other,"Sidewalk & Curb Complaints","At (or very close to) 509 N Lincoln St there has been water flowing onto the sidewalk for months. There is now a huge mud slick across several yards of sidewalk that everyone waking on that side has to step into the street to avoid.",,,Bloomington,IN,,,
138743,"2014-06-17 22:39:47","2016-09-11 22:02:05","2015-01-08 08:18:14",closed,Other,"Sidewalk & Curb Complaints","Crumbling sidewalk at Swain and Third Street","Planning and Transportation",,Bloomington,IN,,,
138744,"2014-06-17 22:41:31","2016-09-11 22:02:05","2016-01-28 14:04:56",closed,Other,"Sidewalk & Curb Complaints","Crumbling sidewalk at Eastside and Hunter","Street Department",,Bloomington,IN,,,
138861,"2014-06-24 09:41:40","2016-09-11 22:02:05","2016-01-28 13:57:31",closed,Other,"Sidewalk & Curb Complaints","At the SE corner of Kirkwood and Madison, the covering over the concrete poles that keep vehicles off the bumpouts has been broken off","Street Department","301-399 West Kirkwood Avenue",Bloomington,IN,,39.16646575927734,-86.53721618652344
138920,"2014-06-25 14:12:02","2016-09-11 22:02:05","2014-06-25 14:13:15",closed,"Phone Call","Sidewalk & Curb Complaints","Customer said that the sidewalk in front of her home is sinking and the sidewalk is falling in.","Utilities T & D","300 E Kenler DR",Bloomington,IN,47408,39.20378112792969,-86.53273773193360
139063,"2014-07-02 14:16:44","2016-09-11 22:02:05","2014-07-02 16:39:37",closed,Other,"Sidewalk & Curb Complaints","There is a metal rod that is sticking up out of the curb right as you enter Rally's","Planning and Transportation","607-699 South College Avenue",Bloomington,IN,,39.15954971313477,-86.53487396240234
139069,"2014-07-03 12:43:40","2016-09-11 22:02:05","2014-07-11 13:55:18",closed,Other,"Sidewalk & Curb Complaints","Crews have patched potholes on Montclair Ave within the last few weeks, but they missed an area that is on the edge of the roadway, next to the curb, near the southeast corner of Montclair, right near the intersection with Rock Creek. There are several holes that fill with water after a storm, leaving standing water that will encourage mosquito breeding. Please come back and fix this spot.

Thanks,
John","Street Department","2321 S Montclair AVE",Bloomington,IN,47401,39.14077377319336,-86.50444793701172
139299,"2014-07-15 17:59:09","2016-09-11 22:02:05","2016-01-28 14:05:31",closed,Other,"Sidewalk & Curb Complaints",,"Street Department","604 E 2nd ST",Bloomington,IN,47401,39.16122436523438,-86.52689361572266
139447,"2014-07-23 10:26:53","2016-09-11 22:02:05","2015-02-09 09:01:13",closed,Other,"Sidewalk & Curb Complaints","TIS Bookstore at 1302 E. Third St: During and after heavy rains like this morning the sidewalks in front of our building become flooded and can't be used, making it difficult for customers to enter our store.  The drainage on 3rd St. in front of our building is not sufficient or efficient.  Huge puddles get splashed up against our building making it impossible for customers to use our sidewalks or enter our store.",,"238-298 South Jordan Avenue",Bloomington,IN,,39.16491699218750,-86.51715087890625
139460,"2014-07-24 15:35:32","2016-09-11 22:02:05","2016-01-28 14:08:04",closed,Other,"Sidewalk & Curb Complaints","Heaved sidewalk","Street Department","600–698 E 2nd St",Bloomington,IN,,39.16128158569336,-86.52699279785156
139689,"2014-07-31 19:31:55","2016-09-11 22:02:05","2016-01-28 14:08:45",closed,Other,"Sidewalk & Curb Complaints",,"Street Department","628 E University ST",Bloomington,IN,47401,39.16027069091797,-86.52623748779297
139690,"2014-07-31 19:48:43","2016-09-11 22:02:05","2016-01-28 14:09:22",closed,Other,"Sidewalk & Curb Complaints",,"Street Department","624 S Fess AVE",Bloomington,IN,47401,39.16054534912109,-86.52602386474610
139691,"2014-07-31 19:51:15","2016-09-11 22:02:05","2016-01-28 14:10:01",closed,Other,"Sidewalk & Curb Complaints",,"Street Department","611 E University ST",Bloomington,IN,47401,39.16048812866211,-86.52659606933594
139905,"2014-08-08 12:25:47","2019-01-10 08:51:31","2014-08-25 08:26:25",closed,Other,"Sidewalk & Curb Complaints","I noticed that is a considerable growth of poison ivy along the sidewalk on the north side of 10th Street in the 700 Block. It is growing out from between the limestone blocks in that stretch of the walk. Someone may brush against it. Thanks for your attention to this. JCS",,"701-711 10th Street",Bloomington,IN,,39.17165756225586,-86.52543640136719
140317,"2014-08-25 01:57:07","2016-09-11 22:02:05","2014-08-25 11:22:20",closed,Other,"Sidewalk & Curb Complaints","Side walk hazard. In front of Malibu Grill on Walnut. Half the grate around tree plot on side walk is missing. At 12:30am Sunday morning I fell because of this hazard and had to seek medical care and may have fractured my right hand.",,,Bloomington,IN,,,
140543,"2014-08-30 11:02:37","2016-09-11 22:02:05","2014-09-02 08:28:41",closed,Other,"Sidewalk & Curb Complaints","Missing sidewalk drainage cut cover","Street Department","404 S Henderson St",Bloomington,IN,,39.16252136230469,-86.52736663818360
140585,"2014-09-01 18:53:34","2016-09-11 22:02:05","2016-01-28 14:13:11",closed,Other,"Sidewalk & Curb Complaints","Between 3838 and 3840 E Tamarron Dr the sidewalk has heaved up about 2"" causing a tripping hazard","Street Department",,Bloomington,IN,,,
140712,"2014-09-04 18:57:42","2016-09-11 22:02:05","2014-09-08 07:57:46",closed,Other,"Sidewalk & Curb Complaints","3308 Westminster - when the city paved Westminster, they left a large dip in the gutter and cars pulling into this driveway bottom out.","Street Department","3308 S Westminster WAY",Bloomington,IN,47401,39.13396835327148,-86.52207946777344
141537,"2014-10-01 18:28:21","2019-01-10 08:51:31","2014-10-02 08:00:32",closed,Other,"Sidewalk & Curb Complaints","Sidewalk drain cover missing. Makes walking with stroller hard",,,Bloomington,IN,,,
141636,"2014-10-07 09:21:21","2016-09-11 22:02:05","2015-09-02 13:36:59",closed,Other,"Sidewalk & Curb Complaints","418 e 8th st - sidewalk tripping point","Street Department","413 E 8th ST",Bloomington,IN,47408,39.16964340209961,-86.52878570556640
142332,"2014-11-10 16:53:51","2016-09-11 22:02:05","2014-11-13 14:19:11",closed,Other,"Sidewalk & Curb Complaints","A hole has appeared next to the sidewalk by the grass,that goes under the sidewalk. It is about 24"" deep and could be dangerous if the sidewalk caved in. It is about 8' in from the corner of University St on Eastside Drive. Could somebody check it please. Thanks","Utilities T & D","700 S Eastside DR",Bloomington,IN,47401,39.16008758544922,-86.51271820068360
142454,"2014-11-18 13:31:55","2016-09-11 22:02:05","2014-12-09 12:32:46",closed,Other,"Sidewalk & Curb Complaints","Sign leaning over bline","Street Department","229 W 1st ST",Bloomington,IN,47403,39.15925598144531,-86.53600311279297
142795,"2014-12-09 19:00:42","2016-09-11 22:02:05","2014-12-23 09:03:56",closed,Other,"Sidewalk & Curb Complaints","The surface of the street is breaking up at the foot of my driveway causing my driveway to separate from the street. My address is 553 N. Plymouth Road.","Street Department",,Bloomington,IN,,,
142867,"2014-12-15 08:09:41","2016-09-11 22:02:05","2014-12-16 11:23:33",closed,Other,"Sidewalk & Curb Complaints","Hello.  I live at 3210 Kensington Park Drive.  For more than a year, one of my neighbors has kept a vehicle parked along the curb in front of his house.  It is an old BMW and covered with a tarp.  The vehicle has flat tires and is never moved.  Not only is this unsightly, but interferes with city services such as leaf pickup, snow removal, street cleaning, etc.  I do not have the address of the house it is in front of, but it is about 4 doors to the west of my home, on the same side of the street.  It would be obvious to see when you turn onto my street.  I'm not sure where to report this, so if this is not the correct department, please advise.  Thank you for any help you can give to me.","Police Department",,Bloomington,IN,,,
143212,"2015-01-13 15:47:58","2016-09-11 22:02:05","2016-01-28 14:16:30",closed,"Phone Call","Sidewalk & Curb Complaints",,"Street Department","431 S Westwood DR",Bloomington,IN,47403,39.16249084472656,-86.58973693847656
143295,"2015-01-21 09:30:10","2016-09-11 22:02:05","2015-03-12 10:26:32",closed,,"Sidewalk & Curb Complaints","There is a downspout on this structure that washes water across the sidewalk.","Planning and Transportation","800 S Rogers ST",Bloomington,IN,47403,39.15824508666992,-86.53889465332031
143301,"2015-01-22 07:45:51","2016-09-11 22:02:05","2015-01-26 10:23:12",closed,Other,"Sidewalk & Curb Complaints","Edge of road breaking away on 17th street east of Woodlawn

Large hole on sw corner of 7th and jordAn","Street Department",,Bloomington,IN,,,
143326,"2015-01-26 12:52:09","2016-09-11 22:02:05","2015-01-26 13:16:48",closed,Other,"Sidewalk & Curb Complaints","Pothole at northwest corner of Jordan extension and 17th street","Street Department",,Bloomington,IN,,,
143404,"2015-01-28 09:05:49","2016-09-11 22:02:05","2015-01-29 09:41:07",closed,Other,"Sidewalk & Curb Complaints","Large pothole on northwest corner of 3rd and Jordan please fill","Street Department",,Bloomington,IN,,,
143422,"2015-01-29 07:44:40","2016-09-11 22:02:05","2015-01-30 07:08:32",closed,Other,"Sidewalk & Curb Complaints","Potholes and dips on fee lane northbound lane south of railroad","Street Department",,Bloomington,IN,,,
143433,"2015-01-30 17:41:06","2016-09-11 22:02:05","2015-02-02 08:16:13",closed,Other,"Sidewalk & Curb Complaints","Man laying in the fetal position trying to sleep against the planter on the south east corner of kirkwood and walnut.","Planning and Transportation",,Bloomington,IN,,,
143474,"2015-02-04 07:44:21","2016-09-11 22:02:05","2015-02-05 10:22:06",closed,Other,"Sidewalk & Curb Complaints","Pothole on south side of 17th at gate 6 by stadium","Street Department",,Bloomington,IN,,,
143518,"2015-02-09 10:36:14","2016-09-11 22:02:05","2015-02-20 10:09:16",closed,Other,"Sidewalk & Curb Complaints","Potholes on the northeast corner of fee and 11th. Have been filled before but have settled","Street Department",,Bloomington,IN,,,
143519,"2015-02-09 12:25:41","2016-09-11 22:02:05","2016-02-11 11:19:05",closed,Other,"Sidewalk & Curb Complaints","There is a curb cut on Hunter Ave, it seems have serviced a vacated alley, right behind 502. S. Hawthorne. The house owners have fence the area, so perhaps they believe they own it, but GIS sees it as an alley. I was walking down west on Hunter after dark on Sunday evening, and the shrubbery  shadows the street lights. Even though I have been a neighborhood resident for 2 decades, I forgot that I had to step down when on the sidewalk, and I stumbled a bit, caught myself, but then hit the curb on the other side, and fell on the sidewalk, thus abrading my right elbow and knee. I see no reason for the curb cut, and am requesting that it be filled in. We have numerous people out at night walking dogs, taking the night air, and I can imagine a more serious accident here, especially if one is elderly (at 67, I fell pretty fit.) I do feel stupid that I was not paying attention to a hazard I have been aware of for years, but there it is. Here are the views, I could not get the upload to work (neither did the Choose Location link, but I am on a Mac using Chrome, and if your system is Windows based, therein may be the problem https://www.dropbox.com/s/qp74i2ruo2kvewh/2015-02-08%2010.04.23.jpg?dl=0

https://www.dropbox.com/s/qp74i2ruo2kvewh/2015-02-08%2010.04.23.jpg?dl=0","Street Department",,Bloomington,IN,,,
143688,"2015-02-23 14:11:15","2016-09-11 22:02:05","2015-02-24 10:37:28",closed,Other,"Sidewalk & Curb Complaints","Vehicles routinley park in the crosswalk and yellow curb on Licoln Street next to the Police Station.","Police Department",,Bloomington,IN,,,
143700,"2015-02-23 15:50:59","2016-09-11 22:02:05","2015-03-11 08:57:31",closed,Other,"Sidewalk & Curb Complaints","On the north side of East Third between Hillsdale and the 45-46 bypass, all of the residences and most of the businesses have not cleared their sidewalks. (The only clear stretch of sidewalk is in front of Utopia KTV.) In particular, Bloomington Chiropractic, Sahara Mart, Travelodge, and Red Lobster have not cleared their sidewalks. East of the bypass, Arby's and McDonald's have not cleared their sidewalks. Could you please enforce the city's rules about clearing sidewalks after snowfall? Thanks!",HAND,,Bloomington,IN,,,
143708,"2015-02-23 18:45:26","2016-09-11 22:02:05","2015-02-25 13:23:25",closed,Other,"Sidewalk & Curb Complaints","Zero sidewalk clearing at Taco Bell.",,,Bloomington,IN,,,
143751,"2015-02-25 10:35:20","2016-09-11 22:02:05","2015-03-03 07:30:11",closed,Other,"Sidewalk & Curb Complaints","Pothole on northeast corner of fee and 11th street","Street Department",,Bloomington,IN,,,
143774,"2015-02-25 18:42:47","2016-09-11 22:02:05","2015-02-27 16:54:55",closed,Other,"Sidewalk & Curb Complaints","I am writing this about the sidewalk area in front of the White House Flower Shop located off of E Winslow Rd. I am a mother with a toddler child and no vehicle so it is necessary for me to use the sidewalks as my child rides in a stroller. I live in Winslow Ridge Townhomes and have to walk to or from there to Henderson St to be able to catch Bloomington Transit. There has been several instances lately that traveling on the sidewalk is nearly impossible with all the snow on the sidewalk. I can appreciate that Henderson Court Apt and Winslow Ridge Townhomes have been able to keep the remaining snow to a minimum, but outside of the White House Flower Shop is always a mess. This morning as I left my home with my child I was forced to pull my stroller backwards through the snow because pushing it led nowhere. On my return home at around 5p.m., after picking up some groceries, I was not able to get through the snow which forced me to have to walk in the street with my toddler in his stroller.",HAND,"365 E Winslow RD",Bloomington,IN,47401,39.13612747192383,-86.52532958984375
143824,"2015-03-02 09:22:55","2016-09-11 22:02:05","2015-03-03 08:53:51",closed,Other,"Sidewalk & Curb Complaints","i am 60 yrs old.  spent hours shoveling my walks and driveway so I could get out of my house today. City piled up three feet of snow balls in front of my driveway and I can't shovel it again.  815 N Blair Ave.  Any chance someone can come and move them?","Street Department",,Bloomington,IN,,,
144004,"2015-03-11 09:19:52","2016-09-11 22:02:05","2015-03-13 08:35:47",closed,Other,"Sidewalk & Curb Complaints","2 large potholes on northeast corner of fee and 11th","Street Department",,Bloomington,IN,,,
144050,"2015-03-13 10:04:53","2016-09-11 22:02:05","2015-08-31 11:55:04",closed,"Phone Call","Sidewalk & Curb Complaints","Sidewalk in front of 415 7th St is crumbling and a safety hazard.

Susan Savastuk
(812)330-0354","Street Department","401–465 W 7th St",Bloomington,IN,,39.16851425170898,-86.53848266601562
144127,"2015-03-19 12:19:56","2016-09-11 22:02:05","2015-04-23 14:04:16",closed,Other,"Sidewalk & Curb Complaints","With the snow that we had, the city plow trucks plowed in front of our house.  While they plowed, they damaged a wooden retainer wall that was in front of our house.  I have included images of the damage done.  A lot of the wood pieces were strewn in our front yard, and I collected them and placed them in front of our retaining wall by the street. This is the first time so much damage has been done.  We have lived in our house 3 years, and even despite the massive snow amounts we had last winter...the snow plows never damaged our property like they did this year.  I have included pictures of the damage done.","Street Department",,Bloomington,IN,,,
144128,"2015-03-19 12:20:47","2016-09-11 22:02:05","2015-03-31 07:24:00",closed,Other,"Sidewalk & Curb Complaints","Another picture from the area","Street Department",,Bloomington,IN,,,
144129,"2015-03-19 12:22:20","2016-09-11 22:02:05","2015-04-09 11:41:25",closed,Other,"Sidewalk & Curb Complaints","1104 S. Covenanter Drive.  Image 3","Street Department",,Bloomington,IN,,,
144149,"2015-03-20 19:16:07","2016-09-11 22:02:05","2015-09-11 09:11:44",closed,Other,"Sidewalk & Curb Complaints","Sidewalk in bad shape 810 n walnut","Street Department","810 N Walnut ST",Bloomington,IN,47408,39.17427825927734,-86.53334808349610
144161,"2015-03-23 12:08:15","2016-09-11 22:02:05","2015-09-10 14:15:41",closed,Other,"Sidewalk & Curb Complaints","In front of 600 and 516 W. Allen St.

The sidewalk is very poor and dangerous here.  One slab is sticking above another at a hard angle.  Whenever it rains, this area always floods a large pool.","Street Department",,Bloomington,IN,,,
144401,"2015-04-01 19:37:27","2019-01-10 08:51:31","2015-05-06 10:34:49",closed,Other,"Sidewalk & Curb Complaints","sidewalk has stones from retaining wall and plants grown over the sidewalk.",,"801 W 11th ST",Bloomington,IN,47404,39.17324066162109,-86.54216766357422
144406,"2015-04-02 09:38:01","2016-09-11 22:02:05","2015-07-28 09:31:27",closed,,"Sidewalk & Curb Complaints","There is a pipe exiting the building on the NE corner that washes across the sidewalk.","Planning and Transportation","110 S WASHINGTON ST",Bloomington,IN,,,
144516,"2015-04-08 20:18:18","2016-09-11 22:02:05","2015-04-27 08:45:50",closed,Other,"Sidewalk & Curb Complaints","The sidewalk on 2nd St between Arbutus and Eastside has large sections of hardened paving material that is a tripping hazard and an eyesore.  It appears to be from a road repair there (perhaps where the water main broke) and may have been thrown up on the sidewalk with snow removal.","Street Department",,Bloomington,IN,,,
144554,"2015-04-10 21:27:00","2016-09-11 22:02:05","2015-04-23 11:46:16",closed,Other,"Sidewalk & Curb Complaints","manhole cover missing at henderson and university.","Utilities T & D","523-525 E University St",Bloomington,IN,,39.16041946411133,-86.52738189697266
144586,"2015-04-14 09:13:56","2016-09-11 22:02:05","2015-04-20 07:18:22",closed,Other,"Sidewalk & Curb Complaints","Sidewalk is cracked and uneven, also there is some slippery gravel on the sidewalk. Grating over drainage is missing as well.","Street Department","714 East 2nd Street",Bloomington,IN,,39.16119384765625,-86.52489471435547
144658,"2015-04-17 03:08:17","2016-09-11 22:02:05","2015-04-23 08:47:35",closed,Other,"Sidewalk & Curb Complaints","The sign for Bradley and Meadowbrook Drive is tilted and cannot be uprighted easily. Someone hit it.","Street Department",,Bloomington,IN,,,
144870,"2015-04-30 10:48:46","2016-09-11 22:02:05","2016-02-02 10:41:38",closed,,"Sidewalk & Curb Complaints","Windemere East has drain pipe that empties onto the sidewalk ADA ramp.","Planning and Transportation","2602 E Covenanter DR",Bloomington,IN,47401,39.15501403808594,-86.49930572509766
144888,"2015-04-30 13:04:04","2016-09-11 22:02:05","2015-06-03 13:30:22",closed,,"Sidewalk & Curb Complaints","There us a downspout drain directed over the sidewalk.","Planning and Transportation","2304 E Rechter RD",Bloomington,IN,47401,39.15475463867188,-86.50354003906250
144889,"2015-04-30 13:06:28","2016-09-11 22:02:05","2015-07-07 12:28:29",closed,,"Sidewalk & Curb Complaints","There is a downspout drain directed across the sidewalk.","Planning and Transportation","2222 E Covenanter DR",Bloomington,IN,47401,39.15509033203125,-86.50359344482422
144910,"2015-05-04 10:55:19","2016-09-11 22:02:05","2015-05-19 07:35:38",closed,Other,"Sidewalk & Curb Complaints","I am the C.O.O. of Bloomington Bagel Company.
Our patio at 113 N Dunn St. was covered in hay this weekend. We have spent hours attempting to clean it up only to have more blown back minutes later. I believe this was due to the bike race and bales of hay being placed along the course.
We fully support the race but would hope that the organizations in charge would respect the cleanliness of our downtown a bit more. Thank you for you time and attention.","Planning and Transportation",,Bloomington,IN,,,
144998,"2015-05-08 10:32:02","2016-09-11 22:02:05","2015-09-10 14:56:47",closed,Other,"Sidewalk & Curb Complaints","Broken curb pieces in road, I removed the largest pieces, but there are still several smaller pieces.
 There are actually two spots that need repair. Both are within 4' of each other. 
Thank you
Randy Craw
812-360-3600.","Street Department","100–198 S Grant St",Bloomington,IN,,39.16617965698242,-86.52986907958984
145082,"2015-05-12 14:07:55","2016-09-11 22:02:05","2015-05-19 15:14:09",closed,Other,"Sidewalk & Curb Complaints","Black tailor and old truck are often blocking the sidewalks. This requires walking children to move to the road to go around, this is a major issue in the mornings and afternoons.","Police Department","703 S Park Square DR",Bloomington,IN,47403,39.16092300415039,-86.59170532226562
145280,"2015-05-24 21:57:49","2019-01-10 08:51:31","2015-06-09 15:04:57",closed,Other,"Sidewalk & Curb Complaints","2401 E 3rd St; tree branches obstructing sidewalk",,"2401 E 3rd ST",Bloomington,IN,47408,39.16435623168945,-86.50450897216797
145349,"2015-05-27 06:59:39","2016-09-11 22:02:05","2015-06-15 11:10:02",closed,Other,"Sidewalk & Curb Complaints","The wonderful new sidewalk so many of us use (1300 block of East Maxwell) was damaged by a cement truck working at the newly renovated home driveway,  second house from Highland on the north side.  On either side of the driveway, severe cracks will buckle over next few years with freeze-thaw and will be dangerous to the many of us who now use the sidewalk.  Please see that the contractor repairs the damage done.","Planning and Transportation",,Bloomington,IN,,,
145556,"2015-06-05 09:56:03","2016-09-11 22:02:05","2016-04-06 07:44:23",closed,Other,"Sidewalk & Curb Complaints","Directly in front of Amrit India Restaurant- sidewalk at large lamp post is broken apart, is uneven, and has ledges that someone could easily trip over","Street Department","101-199 North Walnut Street",Bloomington,IN,,39.16750717163086,-86.53363800048828
145568,"2015-06-07 14:00:48","2016-09-11 22:02:05","2015-09-10 14:17:10",closed,Other,"Sidewalk & Curb Complaints","Hazardous sidewalk on olcott blvd. in Hyde park. South side of street. Three houses east of forester drive.","Street Department",,Bloomington,IN,,,
145700,"2015-06-13 23:10:14","2019-01-10 08:51:31","2015-07-28 15:14:12",closed,Other,"Sidewalk & Curb Complaints","Bushes on the sidewalk!!! >:(",,"401-435 E University St",Bloomington,IN,,39.16045379638672,-86.52970123291016
145803,"2015-06-16 18:26:52","2016-09-11 22:02:05","2015-06-18 08:03:33",closed,Other,"Sidewalk & Curb Complaints","Hello.  This is not a complaint.  Its actually a thank you very very much.  The turnabout that was installed on 17th St. behind tri-north is absolutely amazing.  It has improved traffic flow so much.  I thank you.  I'm writing to let you know there are still a series of ""sidewalk alternate route"" signs that were placed on 11th and Blair, 11th and Maple, up by Mills Pool, and various other places leading from my neighborhood to the turnabout. They seem to not be used anymore and I notice they get moved either into the street, up into peoples yards, or back in the middle of the sidewalk.  If construction is done, I just wanted to inform you that they are just generally being forgotten about by whomever put them there.  If they are still being used, they are just laying about being ineffective.  Just trying to be a good citizen.  Thanks for all you do!","Planning and Transportation","801-809 North Blair Avenue",Bloomington,IN,,39.17332077026367,-86.54380035400390
145856,"2015-06-18 21:51:37","2016-09-11 22:02:05","2015-06-24 07:16:42",closed,Other,"Sidewalk & Curb Complaints","large pile of sand is not stabilized and is washing down unto sidewalk.","Street Department","325 W 3rd St",Bloomington,IN,,39.16456222534180,-86.53693389892578
145879,"2015-06-22 00:13:54","2016-09-11 22:02:05","2015-06-23 14:08:47",closed,Other,"Sidewalk & Curb Complaints","In front of 1006 E 1st, there is a hole between the sidewalk and tree plot that I'm concerned may be quite large and have the potential to compromise the integrity of the sidewalk.  It's not visible from the road - just when you're standing next to the tree in the tree plot there.  It may not be a problem, but it might be a good idea to have someone take a look.","Street Department",,Bloomington,IN,,,
145943,"2015-06-22 13:09:23","2016-09-11 22:02:05","2015-06-29 16:42:34",closed,"Phone Call","Sidewalk & Curb Complaints","Marty Hawk, Monroe County Council, is concerned about the condition of the sidewalk on Leonard Spring between the south side of Tapp Road and Fairington.","Planning and Transportation",,Bloomington,IN,,,
146044,"2015-06-25 00:06:22","2016-09-11 22:02:05","2016-01-28 14:19:48",closed,Other,"Sidewalk & Curb Complaints","We have crumbling City sidewalks in and around Sherwood Green.  These sidewalks are unsafe and need to be replaced.  The sidewalk along Winslow to Westminster is especially bad.","Street Department",,Bloomington,IN,,,
146076,"2015-06-26 19:46:21","2016-09-11 22:02:05","2015-06-29 09:01:05",closed,Other,"Sidewalk & Curb Complaints","Asphalt eroding in both sides of the street. Can the city repair it? Please contact me at juan@juansells.com","Planning and Transportation",,Bloomington,IN,,,
146536,"2015-07-17 11:45:37","2016-09-11 22:02:05","2015-07-23 08:10:16",closed,Email,"Sidewalk & Curb Complaints","Sidewalk has upheaved and is creating a tripping hazard.

Address is 1231 E. Allendale Dr.","Street Department","1231 E Allendale DR",Bloomington,IN,47401,39.13099288940430,-86.51891326904297
146614,"2015-07-21 07:29:33","2016-09-11 22:02:05","2015-07-21 12:12:20",closed,Other,"Sidewalk & Curb Complaints","Still blocked","Planning and Transportation",,Bloomington,IN,,,
146802,"2015-07-30 12:36:54","2016-09-11 22:02:05","2015-07-31 16:17:17",closed,Other,"Sidewalk & Curb Complaints","hi, there is condo building located @ 14th and North Dunn St that a couple months ago had a white picket fence erected along the sidewalk/curb.  There is also benches and chairs. If the company that owns this has that right I understand.  I own a house I rent out in the area as well and it runs along the street in a similar fashion.  I might want to add a fence along the sidewalk or street for a little hang out/party area as well in the future if that is allowed.","Planning and Transportation","511 E 14th ST",Bloomington,IN,47408,39.17620468139648,-86.52818298339844
146837,"2015-08-02 10:29:50","2016-09-11 22:02:05","2015-09-10 14:08:09",closed,Other,"Sidewalk & Curb Complaints","uneven sidewalk","Street Department","The Stands Rd",Bloomington,IN,,39.12839508056641,-86.51004028320312
146982,"2015-08-04 11:24:55","2016-09-11 22:02:05","2015-10-05 14:35:07",closed,,"Sidewalk & Curb Complaints","There are downspout(s) that wash water onto and over the sidewalk.","Planning and Transportation","2518 E Covenanter DR",Bloomington,IN,47401,39.15505599975586,-86.49994659423828
