ticket_id,enteredDate,lastModified,closedDate,status,contactMethod,category,description,department,location,city,state,zip,latitude,longitude
166349,"2018-10-29 19:46:38","2018-11-14 16:01:12","2018-11-14 16:01:12",closed,Other,"Blocked Sidewalk","The pedestrian walk between Jefferson and Roosevelt where Fourth St. would be if it continued between these two streets is partially blocked at the Jefferson end by vegetation, including a young redbud tree. I reported this about a month ago, and nothing has been done. Could someone at least please tell me if and when the walk is going to be cleared, and if not, why not? As far as I know, it's a public walkway.","Planning and Transportation","201 S Jefferson ST",Bloomington,IN,47408,39.16561126708984,-86.50711059570312
166361,"2018-10-30 12:36:23","2018-11-29 12:25:59","2018-11-29 12:25:59",closed,Other,"Blocked Sidewalk","315 w 17th.
Mud on the sidewalk from ?abortive landscaping project? on private property. You should see it when it rains.","Planning and Transportation",,Bloomington,IN,,39.17889404296875,-86.53743743896484
166387,"2018-10-31 14:32:27","2018-11-14 15:28:30","2018-11-14 15:28:30",closed,"Web Form","Blocked Sidewalk","The hedges of this property are overgrown and block access to the sidewalk. This is a chronic issue - please remedy with homeowner (it's a rental unit). Thanks!","Planning and Transportation","900 S Lincoln St, Bloomington, Indiana, 47401",Bloomington,IN,,39.15635299682617,-86.53150177001953
166401,"2018-11-01 22:14:39","2018-11-02 14:19:40","2018-11-02 14:19:40",closed,"Web Form","Blocked Sidewalk","Fallen tree blocking side of road and sidewalk","Street Department","1106 E Benson Ct, Bloomington, Indiana, 47401",Bloomington,IN,,39.12210083007812,-86.52079772949219
166412,"2018-11-03 13:17:36","2018-11-05 08:57:20","2018-11-05 08:57:20",closed,"Web Form","Blocked Sidewalk","The Vendors and the users of the scooters are nowhere near as courteous as cyclists.  Those damn things are just thrown on teh sidewalk, blocking pedestrians and handicap ramps.  They are a menace when ridden on sidewalk, and even more dangerous when ridden on the street.  There is nothing innovative about these.  They need to be removed from service until the vendors take better care of them when they are idle, and the users properly park and ride them.","Economic Development","47404, Bloomington, Indiana",Bloomington,IN,,39.30019378662109,-86.52996063232422
166452,"2018-11-08 21:00:10","2018-11-29 12:25:42","2018-11-29 12:25:42",closed,"Web Form","Blocked Sidewalk","There is a business or something on 17th St. -- between Madison and Woodburn next to Bloomington Cleaners that has a yard full of dirt -- no grass, no plants. Every time it rains, the resulting mud washes on to the sidewalk.","Planning and Transportation","315 W 17th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17877960205078,-86.53710937500000
166497,"2018-11-09 13:07:23","2018-11-12 17:34:31","2018-11-12 17:34:31",closed,"Web Form","Blocked Sidewalk","The photo say it all. I find this every day all over the city. It is quite annoying having to step over or move these ""coasters"", (which they are not). This is at Kirkwood and Lincoln","Economic Development","301 E Kirkwood Ave, Bloomington, Indiana, 47408",Bloomington,IN,,39.16661834716797,-86.53101348876953
166575,"2018-11-18 12:32:23","2018-11-20 10:59:48","2018-11-20 10:59:48",closed,"Web Form","Blocked Sidewalk","Tree branch on sidewalk and street since ice storm of Nov 14/15.","Planning and Transportation","2010 E Arden Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.14720535278320,-86.50895690917969
166589,"2018-11-19 22:14:04","2018-11-30 16:14:04","2018-11-30 16:14:04",closed,"Web Form","Blocked Sidewalk","Earlier this year I reported a vehicle parking on the pedestrian/cycling path connecting West Countryside Ln. to the Country View Apts.  I observed a vehicle again blocking the path this Saturday, 17 November 2018 at approximately 2:30pm (uReport Case #163304).  I have seen this particular vehicle parked on the path a number of times since the house was built adjacent to the path.  Considering your suggestion from the previous incident, I have attached a photo of the offending vehicle.  From the license plate, the operator appears to be connected with law enforcement (license plate LE8928).  I find this very disturbing that an individual who should be setting an example for the community is using a pedestrian path for convenience.  I would like to point out that I occasionally ride my bicycle on this path and have observed pedestrians on it as well.  Also, there is plenty of street parking in this part of the neighborhood in front of the houses, i.e., I don't see lack of available parking as an excuse.

Thank you for addressing his matter,
Nick Edison","Parking Enforcement","1269 W Countryside Ln, Bloomington, Indiana, 47403",Bloomington,IN,,39.14216613769531,-86.54959869384766
166603,"2018-11-21 16:42:28","2018-11-26 14:04:55","2018-11-26 14:04:55",closed,"Web Form","Blocked Sidewalk","A number of medium/large tree limbs are on the ground within the tree plot area/sidewalk right-of-way.  They are causing a hazzard for pedestrians.  Can Street Department please clean these up (too large for homeowner).  

Location: 311/313 S. Rogers Street.

Thank you.","Street Department","312 N Rogers St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16919708251953,-86.53855895996094
166661,"2018-11-29 09:03:54","2019-06-25 14:26:37","2019-06-25 14:26:37",closed,"Web Form","Blocked Sidewalk","Scooters blocking sidewalk outside Soma at 3rd and Jordan. Pedestrians stepping into traffic to avoid them.",,"301-399 S Jordan Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.16379547119141,-86.51640319824219
166677,"2018-11-29 22:50:13","2018-11-30 13:23:34","2018-11-30 13:23:34",closed,"Web Form","Blocked Sidewalk","Construction crew regularly blocks temporary sidewalk during the day by moving fence / equipment","Planning and Transportation","101-199 W 4th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16556167602539,-86.53468322753906
166680,"2018-11-30 10:46:06","2018-11-30 13:26:17","2018-11-30 13:26:17",closed,"Web Form","Blocked Sidewalk","The sidewalk is blocked next to the Poplars Garage. Can't we have barriers here for walking like other parts of town?","Planning and Transportation","201-299 N Dunn St, Bloomington, Indiana, 47408",Bloomington,IN,,39.16769409179688,-86.52835083007812
166702,"2018-12-03 12:47:25","2019-06-25 14:27:36","2019-06-25 14:27:36",closed,"Web Form","Blocked Sidewalk","Blocked sidewalks. What can be done legally by a citizen to move these scooters from blocking sidewalks and on private property ? The elderly and disabled especially need to be protected! My email is debphelps@att.net.  Thank you",,"201-299 E Kirkwood Ave, Bloomington, Indiana, 47408",Bloomington,IN,,39.16659164428711,-86.53215026855469
166774,"2018-12-09 12:33:55","2018-12-12 06:27:17","2018-12-12 06:27:17",closed,"Web Form","Blocked Sidewalk","This huge tree branch has been blocking the sidewalk since a storm in mid October. It was reported not long after the storm, but the branch is STILL blocking the sidewalk causing pedestrians to walk in the street.","Street Department","1633 S Pinestone Ct, Bloomington, Indiana, 47401",Bloomington,IN,,39.14889144897461,-86.52621459960938
166779,"2018-12-09 13:42:24","2018-12-10 08:35:50","2018-12-10 08:35:50",closed,"Web Form","Blocked Sidewalk","Car parked across the sidewalk and into the street. West side of Washington not far from 1st.  Around 11:40 Sunday morning.","Parking Enforcement","501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484
166827,"2018-12-12 16:34:40","2018-12-13 08:36:48","2018-12-13 08:36:48",closed,Other,"Blocked Sidewalk","908 n walnut.

Bird scooters very often block this sidewalk despite there being a whole, underused parking lot right here.",,,Bloomington,IN,,39.17467880249023,-86.53341674804688
166872,"2018-12-17 15:31:43","2018-12-18 08:07:19","2018-12-18 08:07:19",closed,"Web Form","Blocked Sidewalk","There’s city employees (with hangtags in their mirrors) parking on a yellow curb in front of the boys and girls club almost every day. They block the view of kids and parents crossing the street.","Parking Enforcement","351 S Washington St, Bloomington, Indiana, 47401",Bloomington,IN,,39.16345977783203,-86.53137969970703
166901,"2018-12-20 17:43:12","2019-01-03 12:04:35","2019-01-03 12:04:35",closed,"Web Form","Blocked Sidewalk","Sidewalk blocked at 5:45p","Planning and Transportation","Treasure Chest Hobby Corner",Bloomington,IN,,39.16577911376953,-86.53503417968750
167088,"2019-01-16 09:38:26","2019-01-17 15:13:38","2019-01-17 15:13:38",closed,"Web Form","Blocked Sidewalk","Lincoln Apartments (339 S Lincoln) plowed their parking lot and pushed all the snow out on the public sidewalk.",HAND,"339 S Lincoln St, Bloomington, Indiana, 47401",Bloomington,IN,,39.16327667236328,-86.53113555908203
167149,"2019-01-22 10:06:53","2019-01-23 11:55:53","2019-01-23 11:55:53",closed,"Web Form","Blocked Sidewalk","Can you please plow the sidewalks? They’re dangerous to walk on! Especially on 46, N. Dunn, and 17th.",HAND,"400-498 E Matlock Rd, Bloomington, Indiana, 47408",Bloomington,IN,,39.18622589111328,-86.52861785888672
167156,"2019-01-22 14:31:36","2019-01-24 16:52:07","2019-01-24 16:52:07",closed,"Web Form","Blocked Sidewalk","Sidewalk on Woodscrest near Eastland Plaza has not been cleared. On east side of Woodscrest, snow has been plowed onto sidewalk.",HAND,"442-598 S Woodscrest Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.16305923461914,-86.50244140625000
167157,"2019-01-22 14:37:40","2019-01-23 09:51:16","2019-01-23 09:51:16",closed,"Web Form","Blocked Sidewalk","Sidewalk on north side of E 3rd in front of Red Lobster, Travelodge, and empty building where Sahara Mart was has not been cleared.",HAND,"IU Credit Union",Bloomington,IN,,39.16440582275391,-86.49965667724610
167159,"2019-01-22 14:41:23","2019-01-23 09:50:31","2019-01-23 09:50:31",closed,"Web Form","Blocked Sidewalk","Snow has been plowed onto the approaches to many of the crosswalks near College Mall & Eastland Plaza (e.g., E 3rd and Hillsdale/Woodscrest, E 3rd & College Mall Rd, at first stoplight south of E 3rd on College Mall Rd)",HAND,"442-598 S Woodscrest Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.16420745849609,-86.50244140625000
167171,"2019-01-23 07:34:13","2019-01-25 15:48:51","2019-01-25 15:48:51",closed,"Web Form","Blocked Sidewalk","NE curb cut at 8th and Rogers in front on Cook Medical is lies with snow, making it impossible to get to the cleared sidewalk",HAND,"402 N Rogers St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16960525512695,-86.53859710693360
167187,"2019-01-23 16:03:24","2019-01-24 12:49:45","2019-01-24 12:49:45",closed,Other,"Blocked Sidewalk","Snow blocking more than half of wheelchair ramp on NE corner of kirkwood& Lincoln. Still, after the big melt and at the precise moment of the big re-freeze. MCP fucking L. Way to set an example.",HAND,,Bloomington,IN,,39.16665649414062,-86.53097534179688
167390,"2019-02-11 09:30:58","2019-02-27 12:18:48","2019-02-27 12:18:48",closed,"Web Form","Blocked Sidewalk","water leakage","Planning and Transportation","501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030715942383,-86.53694152832031
167412,"2019-02-12 08:57:00","2019-02-12 10:01:10","2019-02-12 10:01:10",closed,Other,"Blocked Sidewalk","Just north of B line crossing on west side of rogers (pedcor), truck on sidewalk while I'm walking my kids to fairvy. Again. Stop work order or you're just fronting.","Planning and Transportation",,Bloomington,IN,,,
167515,"2019-02-18 09:01:43","2019-02-18 09:04:09","2019-02-18 09:04:09",closed,Other,"Blocked Sidewalk","NE corner of 3rd and walnut, 2 blocks from courthouse and adjacent to bus station, still has cars parked on the sidewalk in front of firestone.","Planning and Transportation",,Bloomington,IN,,,
167516,"2019-02-18 09:03:20","2019-02-19 08:21:08","2019-02-19 08:21:08",closed,Other,"Blocked Sidewalk","NE corner of 3rd and walnut, 2 blocks from courthouse and adjacent to bus station, still has cars parked on the sidewalk in front of firestone.","Parking Enforcement",,Bloomington,IN,,,
167530,"2019-02-18 19:42:22","2019-02-19 08:20:10","2019-02-19 08:20:10",closed,"Web Form","Blocked Sidewalk","Firestone Auto at 3rd and Walnut constantly has vehicles parked on and blocking high traffic downtown sidewalks. This is almost a daily issue. Can the city start increasing enforcement at this location, and perhaps start towing vehicles left on the sidewalk over night?","Parking Enforcement","Expert Tire",Bloomington,IN,,39.16475296020508,-86.53339385986328
167585,"2019-02-22 09:29:00","2019-02-22 09:41:01","2019-02-22 09:41:01",closed,"Web Form","Blocked Sidewalk","Black BMW constantly pulled onto sidewalk in front of Turkauz Cafe","Parking Enforcement","Turkuaz Cafe",Bloomington,IN,,39.16470718383789,-86.53104400634766
167596,"2019-02-23 10:49:43","2019-03-18 11:57:06","2019-03-18 11:57:06",closed,"Web Form","Blocked Sidewalk","There are 2 Lime scooters blocking the sidewalk on the north side of 3rd St in front of the Christian Science Church.",,"2425 E 3rd St, Bloomington, Indiana, 47401",Bloomington,IN,,39.16457748413086,-86.50373077392578
167721,"2019-03-07 13:15:34","2019-03-07 13:26:45","2019-03-07 13:26:45",closed,"Web Form","Blocked Sidewalk","Cars parked on and blocking sidewalk at Firestone auto 3rd and walnut.","Parking Enforcement","221 S Walnut St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16477203369141,-86.53334045410156
167867,"2019-03-24 10:25:30","2019-03-25 08:19:41",,open,"Web Form","Blocked Sidewalk","I originally reported an issue with the High Street sidewalk  on the northeast corner of the High/Winslow roundabout last summer. 

The sidewalk in this area is being heavily encroached with vines from the neighboring property. It is extremely difficult to navigate this section safely with young kids walking to the Jackson Creek trail, as the vines are pushing you out towards the roadway. 

Can this please be cleaned up for this summer?

This was originally reported on July 23, 2018 as case # 165250.","Planning and Transportation","E Rogers Rd, Bloomington, Indiana, 47401",Bloomington,IN,,39.13652801513672,-86.50792694091797
167868,"2019-03-24 11:48:38","2019-03-25 08:19:25",,open,"Web Form","Blocked Sidewalk","The sidewalk along Rogers from High St to reach the crosswalk to enter the goat farm park is always partially blocked by overgrown bushes. It seems fine if you’re walking by yourself but if you are pushing a stroller or using a wheelchair or bicycle or someone is coming the other way, it is generally necessary to step off the sidewalk to negotiate the turns","Planning and Transportation","S High St, Bloomington, Indiana, 47401",Bloomington,IN,,39.13651275634766,-86.50796508789062
167872,"2019-03-25 09:19:59","2019-04-03 15:47:21","2019-04-03 15:47:21",closed,"Web Form","Blocked Sidewalk","Blocked sidewalk and ramp in front of 4th street garage","Public Works Department","109 W 4th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16550827026367,-86.53407287597656
167892,"2019-03-27 09:11:43","2019-03-27 10:33:49","2019-03-27 10:33:49",closed,"Web Form","Blocked Sidewalk","Line of scooters blocking sidewalk in front of Runcible Spoon.",,Pitaya,Bloomington,IN,,39.16701889038086,-86.52914428710938
167905,"2019-03-28 09:17:04","2019-03-29 11:49:06","2019-03-29 11:49:06",closed,"Web Form","Blocked Sidewalk","The scooters that were blocking the sidewalk yesterday in front of Runcible Spoon were just moved over a bit towards the old Boxcar Books. They're still blocking the sidewalk. Forwarding these cases to Lime for resolution doesn't actually resolve the underlying problem.",,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17039108276367,-86.53766632080078
167914,"2019-03-29 09:27:56","2019-03-29 12:07:46","2019-03-29 12:07:46",closed,"Web Form","Blocked Sidewalk","6 scooters lined up in the middle of the sidewalk. 6th street at Lincoln, outside the library.",,"200-298 N Lincoln St, Bloomington, Indiana, 47408",Bloomington,IN,,39.16755294799805,-86.53105926513672
167946,"2019-04-02 08:35:12","2019-04-02 08:47:47","2019-04-02 08:47:47",closed,"Web Form","Blocked Sidewalk","The people building the additional floors on the building at 4th and College do such a terrible job of keeping the temporary sidewalk open. When it is open it is about 2 ft wide, and most of the time during the day they have dragged the fence right up against the concrete barriers and make people walk in the middle of traffic. STUPID!","Planning and Transportation","Serendipity Martini Bar",Bloomington,IN,,39.16553878784180,-86.53471374511719
168176,"2019-04-19 07:59:22","2019-04-23 10:03:57",,open,"Web Form","Blocked Sidewalk","Table does not leave enough space for wheelchairs.","Planning and Transportation","121 E 3rd St, Bloomington, Indiana, 47401",Bloomington,IN,,39.16465759277344,-86.53279876708984
168185,"2019-04-20 12:58:18","2019-04-23 10:49:44","2019-04-23 10:49:44",closed,"Web Form","Blocked Sidewalk","Contractors parking on sidewalk","Parking Enforcement","301-399 S Euclid Ave, Bloomington, Indiana, 47403",Bloomington,IN,,39.16296768188477,-86.54334259033203
168188,"2019-04-21 10:07:37","2019-04-23 10:15:25","2019-04-23 10:15:25",closed,"Web Form","Blocked Sidewalk","Lime in middle of sidewalk.",,"113 S Smith Rd, Bloomington, Indiana, 47408",Bloomington,IN,,39.16558837890625,-86.48115539550781
168248,"2019-04-25 10:55:02","2019-04-25 12:54:44","2019-04-25 12:54:44",closed,"Web Form","Blocked Sidewalk","Felled tree blocking portion of sidewalk at 601 S. Woodlawn Ave.","Street Department","601 S Woodlawn Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.16093826293945,-86.52259826660156
168289,"2019-04-27 08:24:27","2019-05-21 16:46:29","2019-05-21 16:46:29",closed,"Web Form","Blocked Sidewalk","I see people fell down","Planning and Transportation","501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484
168378,"2019-05-02 23:02:52","2019-05-21 16:55:35","2019-05-21 16:55:35",closed,"Web Form","Blocked Sidewalk","Car parked on front lawn of 504 E Hillside is partially obstructing sidewalk","Planning and Transportation","504 E Hillside Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.15032958984375,-86.52819061279297
168389,"2019-05-03 13:43:27","2019-06-10 16:12:09","2019-06-10 16:12:09",closed,"Web Form","Blocked Sidewalk","Crazyhorse bar sandwich board sign placed in the middle of the sidewalk.","Planning and Transportation","Crazy Horse",Bloomington,IN,,39.16673660278320,-86.53568267822266
168449,"2019-05-08 13:12:23","2019-05-31 16:33:13",,open,"Web Form","Blocked Sidewalk","Improperly parked scooter blocking access for people with disabilities",Mobility,"300 E Kirkwood Ave, Bloomington, Indiana, 47408",Bloomington,IN,,39.16627120971680,-86.53083801269531
168452,"2019-05-08 16:15:25","2019-05-31 16:32:48",,open,"Web Form","Blocked Sidewalk","Blocking sidewalk for wheelchair use",Mobility,Talbots,Bloomington,IN,,39.16682815551758,-86.53496551513672
168453,"2019-05-08 17:33:21","2019-05-13 15:01:11","2019-05-13 15:01:11",closed,"Web Form","Blocked Sidewalk","Tipped porta potty blocking use of sidewalk for wheelchairs","Street Department","1015 W 11th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17274093627930,-86.54663848876953
168460,"2019-05-09 08:43:34","2019-05-15 11:13:23","2019-05-15 11:13:23",closed,"Web Form","Blocked Sidewalk","The Side walk is cracked and it collects mud, water (and ice in the winter) The pavement is uneven and creates a hazard at night","Street Department","317 N Grant St, Bloomington, Indiana, 47408",Bloomington,IN,,39.16863632202148,-86.52999877929688
168461,"2019-05-09 08:46:40","2019-05-15 10:12:22","2019-05-15 10:12:22",closed,"Web Form","Blocked Sidewalk","The Side walk on the following locations:
The Northwest corner of 7th and Dunn as well as the Southwest corner of 7th and Dunn is cracked and it collects mud, water (and ice in the winter) The pavement is uneven and creates a hazard at night","Street Department","317 E 7th St, Bloomington, Indiana, 47408",Bloomington,IN,,39.16867065429688,-86.53018951416016
168545,"2019-05-15 17:29:09","2019-05-21 16:31:52","2019-05-21 16:31:52",closed,"Web Form","Blocked Sidewalk","Ted Kia Soul frequently parks on the sidewalk.","Planning and Transportation","1500 S Highland Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.15039443969727,-86.51702880859375
168548,"2019-05-15 18:21:13","2019-06-04 10:32:35",,open,"Web Form","Blocked Sidewalk","Overgrowth blocking sidewalk at 1211 W. 11th St.","Planning and Transportation","1211 W 11th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17309188842773,-86.54862213134766
168578,"2019-05-17 13:15:29","2019-05-20 09:27:20","2019-05-20 09:27:20",closed,"Web Form","Blocked Sidewalk","Truck blocking sidewalk access for wheelchairs. Had to walk on the busy street and almost got hit twice","Parking Enforcement","625-699 N Adams St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17248535156250,-86.54981231689453
168594,"2019-05-20 09:11:34","2020-02-20 08:36:25","2020-02-20 08:36:25",closed,"Web Form","Blocked Sidewalk","Vegetation has overtaken the sidewalk at 411 s Lincoln, forcing pedestrian traffic into the street. It certainly isn’t ADA compliant.","Planning and Transportation","501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484
168668,"2019-05-25 20:29:09","2019-06-04 10:42:12",,open,"Web Form","Blocked Sidewalk","Sidewalk overgrowth blocking path 819  Plymouth road","Planning and Transportation","501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484
168756,"2019-06-01 14:19:20","2019-06-10 09:36:07",,open,"Web Form","Blocked Sidewalk","Excessive overgrowth is interfering with use of the sidewalk along Sare Rd.","Planning and Transportation","1539-1599 S Sare Rd, Bloomington, Indiana, 47401",Bloomington,IN,,39.14723587036133,-86.49897766113281
168757,"2019-06-01 14:25:54","2019-06-10 09:36:55","2019-06-10 09:36:55",closed,"Web Form","Blocked Sidewalk","Excessive overgrowth is interfering with use of the sidewalk along Sare Rd. I’m not sure of the exact address - it’s where there is a portal in the fence for the dog to see people going by on the sidewalk.",HAND,"2901 E Tapps Turn, Bloomington, Indiana, 47401",Bloomington,IN,,39.13960647583008,-86.49650573730469
168825,"2019-06-06 18:48:25","2019-06-10 09:54:09",,open,"Web Form","Blocked Sidewalk","420 S Highland has sharp tree branches blocking the sidewalk at eye level.","Planning and Transportation","420 S Highland Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.16230010986328,-86.51790618896484
168905,"2019-06-13 12:13:28","2019-06-13 13:40:18",,open,Other,"Blocked Sidewalk","710 North Walnut. East side walk. Partially obstructed by vegetation it is a narrow 4 foot sidewalk we need the full width.","Planning and Transportation",,Bloomington,IN,,,
168906,"2019-06-13 12:14:26","2019-06-26 09:07:30",,open,Other,"Blocked Sidewalk","710 North Walnut. East sidewalk partially obstructed by handrail at front approach of building. It is a narrow sidewalk we need the full width. My kid will hit his head on this handled rail","Planning and Transportation",,Bloomington,IN,,,
168907,"2019-06-13 12:16:30","2019-06-13 13:42:59",,open,Other,"Blocked Sidewalk","730 North Walnut. East sidewalk partially obstructed by vegetation. It is a narrow sidewalk we need the full width.","Planning and Transportation",,Bloomington,IN,,,
168908,"2019-06-13 12:18:30","2019-08-13 12:32:31","2019-08-13 12:32:31",closed,Other,"Blocked Sidewalk","North of 908 North Walnut. East side walk fully obstructed by vegetation on approach to train bridge. There is no alternative sidewalk.","Planning and Transportation",,Bloomington,IN,,,
168909,"2019-06-13 12:20:14","2019-08-13 12:30:00","2019-08-13 12:30:00",closed,Other,"Blocked Sidewalk","just south of 913 North Walnut on approach to train bridge west side walk mostly obstructed by vegetation and poison ivy.","Planning and Transportation",,Bloomington,IN,,,
168910,"2019-06-13 12:21:14","2019-06-25 15:01:42","2019-06-25 15:01:42",closed,Other,"Blocked Sidewalk","Under train bridge on North Walnut West sidewalk covered in broken glass and vegetative debris and pieces of cars.","Street Department",,Bloomington,IN,,,
168911,"2019-06-13 12:22:04","2019-08-08 10:56:29","2019-08-08 10:56:29",closed,Other,"Blocked Sidewalk","south of train bridge on North Walnut West sidewalk partially obstructed by vegetation it is a very narrow sidewalk with a very busy street we need the full width.","Planning and Transportation",,Bloomington,IN,,,
168912,"2019-06-13 12:25:35","2019-06-13 13:49:04",,open,Other,"Blocked Sidewalk","South side of 14th Street between college and walnut in front of the old mancino's building. Sidewalk completely obstructed by vegetation both going from the side and trees hanging down from above.","Planning and Transportation",,Bloomington,IN,,,
168913,"2019-06-13 12:27:11","2019-06-13 13:49:40",,open,Other,"Blocked Sidewalk","North of chain bridge on North college East sidewalk partially obstructed by vegetation 25% obstructed.","Planning and Transportation",,Bloomington,IN,,,
168914,"2019-06-13 12:28:34","2019-06-13 13:49:57",,open,Other,"Blocked Sidewalk","820 North college. East sidewalk completely obstructed by vegetation and poison ivy.","Planning and Transportation",,Bloomington,IN,,,
168915,"2019-06-13 12:30:30","2019-06-13 13:50:13",,open,Other,"Blocked Sidewalk","802 North college sidewalk completely obstructed by vegetation both coming from the side and hanging down from trees.","Planning and Transportation",,Bloomington,IN,,,
168917,"2019-06-13 12:33:37","2020-02-11 09:18:52","2020-02-11 09:18:52",closed,Other,"Blocked Sidewalk","801 North college. West side walk blocked partially by vegetation on The ground and by poison ivy growing from the side.","Planning and Transportation",,Bloomington,IN,,,
168918,"2019-06-13 12:35:06","2019-09-03 16:51:20","2019-09-03 16:51:20",closed,Other,"Blocked Sidewalk","North college south of the train bridge West sidewalk obstructed about a third of the way by vegetation including poison ivy.","Planning and Transportation",,Bloomington,IN,,,
168919,"2019-06-13 12:35:51","2019-08-13 12:29:21","2019-08-13 12:29:21",closed,Other,"Blocked Sidewalk","West side wok on North college north of the train bridge 50% obstructed by vegetation.","Planning and Transportation",,Bloomington,IN,,,
168920,"2019-06-13 12:38:29","2019-06-25 09:27:39","2019-06-25 09:27:38",closed,Other,"Blocked Sidewalk","Southside walk on 14th Street just east of woodburn avenue fully obstructed by vegetation. Also significant vegetation growing atop the sidewalk at ground level.","Planning and Transportation",,Bloomington,IN,,,
168921,"2019-06-13 12:45:06","2019-07-25 14:58:07","2019-07-25 14:58:06",closed,Other,"Blocked Sidewalk","East side walk on approach to train bridge on North Madison partially obstructed my vegetation, some at head level.","Street Department",,Bloomington,IN,,,
168922,"2019-06-13 12:46:39","2019-07-25 14:57:49","2019-07-25 14:57:49",closed,Other,"Blocked Sidewalk","West side walk on approach to train bridge on North Madison Street. still partially blocked by trees at head level and weeds at ground level even though it has just been mowed for the first time all year.","Street Department",,Bloomington,IN,,,
168923,"2019-06-13 12:50:08","2019-07-25 07:10:51","2019-07-25 07:10:51",closed,Other,"Blocked Sidewalk","West side walk on North Madison Street on the North approach to the train bridge on North Madison Street 30% obstructed by vegetation despite also having just been cleaned up for the first time this year.","Street Department",,Bloomington,IN,,,
168924,"2019-06-13 13:01:57","2020-01-31 13:52:08","2020-01-31 13:52:08",closed,Other,"Blocked Sidewalk","East side walk on North Fairview just north of the train bridge at 11th and Fairview about a third obstructed by vegetation. This is a very narrow sidewalk with poor sight lines we need the full width.","Planning and Transportation",,Bloomington,IN,,,
168925,"2019-06-13 13:02:57","2019-06-19 15:36:14",,open,Other,"Blocked Sidewalk","South side walk on West 11th Street just west of the train bridge at Fairview mostly obstructed by ground cover growing on the sidewalk and trees hanging down in the head space over the sidewalk","Planning and Transportation",,Bloomington,IN,,,
168926,"2019-06-13 13:06:01","2019-09-04 12:08:41","2019-09-04 12:08:41",closed,Other,"Blocked Sidewalk","this is the sidewalk on the north side of North Fairview in the short stretch where it runs roughly parallel to the east west train tracks just south of the 11th and Fairview train bridge. It was just cleaned up for the first time all year but there is solid obstruction of about a third of the sidewalk at ground level and the entire sidewalk at head level. there are multiple poison ivy plants as well.","Planning and Transportation",,Bloomington,IN,,,
168927,"2019-06-13 13:07:27","2019-06-25 09:28:56","2019-06-25 09:28:56",closed,Other,"Blocked Sidewalk","615 North Fairview. Sidewalk on west side of street partially obstructed by tree and buy poison ivy.","Planning and Transportation",,Bloomington,IN,,,
168928,"2019-06-13 13:08:20","2019-06-25 09:29:34","2019-06-25 09:29:34",closed,Other,"Blocked Sidewalk","Just south of 615 North Fairview sidewalk on west side of street is mostly obstructed by vegetation.","Planning and Transportation",,Bloomington,IN,,,
168929,"2019-06-13 13:09:27","2019-06-13 13:58:04",,open,Other,"Blocked Sidewalk","605 North Fairview. sidewalk on west side of street partially obstructed by flowers and poison ivy. It doesn't seem very major but the poison ivy is going to spread out across the sidewalk it does every summer. Poison ivy right at lake level right beside a public park thanks.","Planning and Transportation",,Bloomington,IN,,,
168930,"2019-06-13 13:23:11","2019-08-13 12:27:51","2019-08-13 12:27:51",closed,Other,"Blocked Sidewalk","Sidewalk on the east side of Adam Street just north of the stardust train bridge about half obstructed by grass. There's no sidewalk on the west side. there are no other roads nearby that crossed the railroad tracks. We need the full width.","Planning and Transportation",,Bloomington,IN,,,
168931,"2019-06-13 13:24:13","2019-06-25 15:22:30","2019-06-25 15:22:30",closed,Other,"Blocked Sidewalk","This is on the sidewalk on the west side of Adam Street just north of the stardust bridge. The sidewalk is completely covered and gravel from railway access driveway. There are no other sidewalks around here the sidewalk should be maintained.","Street Department",,Bloomington,IN,,,
